time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-04T04:09:26.890Z,26.8616,55.3421,10,4.1,mb,25,94,2.06,0.63,us,us6000i7ym,2022-10-12T14:50:24.040Z,"56 km NE of Bandar-e Lengeh, Iran",earthquake,6.15,1.907,0.157,11,reviewed,us,us
2022-08-02T17:10:55.895Z,34.0557,45.7388,8.194,4.1,mb,42,191,1.058,0.53,us,us6000i7ie,2022-10-12T14:50:01.040Z,"38 km NNE of Mandal?, Iraq",earthquake,7.27,4.934,0.117,23,reviewed,us,us
2022-07-31T11:44:15.876Z,26.7959,55.1207,10,4,mb,30,57,2.085,0.55,us,us6000i9px,2022-10-12T14:51:08.040Z,"35 km NE of Bandar-e Lengeh, Iran",earthquake,6.32,1.725,0.122,18,reviewed,us,us
2022-07-30T00:46:16.937Z,36.9219,47.1552,10,3.9,mb,23,68,1.875,1.06,us,us6000i6pm,2022-10-12T14:48:40.040Z,"57 km N of Tak?b, Iran",earthquake,7.52,1.983,0.181,8,reviewed,us,us
2022-07-27T15:02:41.716Z,37.5732,56.6019,10,4,mb,25,155,9.16,0.44,us,us6000i8fb,2022-10-01T22:09:36.040Z,"65 km W of Bojn?rd, Iran",earthquake,8.21,1.847,0.144,13,reviewed,us,us
2022-07-25T15:55:14.802Z,26.8543,55.1598,10,4.8,mb,108,37,2.121,0.55,us,us7000htc5,2022-10-01T22:09:51.040Z,"43 km NE of Bandar-e Lengeh, Iran",earthquake,7.69,1.784,0.056,102,reviewed,us,us
2022-07-25T13:39:33.813Z,28.1769,55.291,10,4.6,mb,68,49,3.321,0.51,us,us7000htbd,2022-10-01T22:09:51.040Z,"97 km SE of D?r?b, Iran",earthquake,7.84,1.858,0.078,49,reviewed,us,us
2022-07-25T01:37:22.603Z,26.9098,55.2757,10,4.1,mb,30,112,2.127,0.94,us,us6000i82b,2022-10-01T22:09:33.040Z,"55 km NE of Bandar-e Lengeh, Iran",earthquake,5.31,1.888,0.151,12,reviewed,us,us
2022-07-24T08:51:12.253Z,26.9496,55.2369,10,4.3,mb,26,108,2.178,0.42,us,us6000i7rx,2022-10-01T22:09:32.040Z,"56 km NE of Bandar-e Lengeh, Iran",earthquake,8.57,1.763,0.129,18,reviewed,us,us
2022-07-23T20:46:14.490Z,28.3762,54.1108,10,4.4,mb,24,116,3.897,0.57,us,us6000i7gx,2022-10-01T22:09:32.040Z,"southern Iran",earthquake,6.93,1.897,0.149,13,reviewed,us,us
2022-07-23T16:09:06.681Z,26.9783,55.3932,11,5.6,mww,151,26,2.152,0.92,us,us7000hszl,2022-10-01T22:09:45.040Z,"69 km NE of Bandar-e Lengeh, Iran",earthquake,7.16,1.843,0.098,10,reviewed,us,us
2022-07-23T16:07:47.118Z,26.8637,55.2135,9,5.4,mww,109,30,2.109,0.73,us,us7000hszk,2022-10-01T22:09:45.040Z,"47 km NE of Bandar-e Lengeh, Iran",earthquake,8.4,1.796,0.098,10,reviewed,us,us
2022-07-22T18:18:48.673Z,27.0889,53.2299,10,4.4,mb,122,46,3.423,0.57,us,us7000hssb,2022-09-27T16:57:15.040Z,"62 km SSE of Mohr, Iran",earthquake,7.38,1.822,0.057,98,reviewed,us,us
2022-07-19T13:07:47.641Z,36.4839,60.5499,10,4.4,mb,32,188,7.192,0.92,us,us6000i3md,2022-09-27T16:57:02.040Z,"54 km W of Sarakhs, Iran",earthquake,10.1,1.9,0.102,28,reviewed,us,us
2022-07-18T08:04:51.071Z,34.6372,45.4058,10,4.3,mb,73,64,0.544,0.4,us,us6000i3dq,2022-09-27T16:56:59.040Z,"41 km E of Kifr?, Iraq",earthquake,2.86,1.883,0.09,36,reviewed,us,us
2022-07-17T03:50:41.974Z,30.1078,57.5995,10,4.1,mb,30,106,5.29,0.55,us,us6000i35z,2022-09-27T16:56:55.040Z,"53 km ESE of Kerman, Iran",earthquake,11.42,1.944,0.175,9,reviewed,us,us
2022-07-16T19:27:19.112Z,26.5862,54.2553,10,4.1,mb,31,62,2.399,0.67,us,us6000i33d,2022-09-27T16:56:54.040Z,"23 km E of K?sh, Iran",earthquake,8.9,1.9,0.131,16,reviewed,us,us
2022-07-14T00:33:14.613Z,27.634,55.9372,10,4.2,mb,52,114,2.688,0.68,us,us6000i298,2022-09-24T21:25:42.040Z,"60 km NW of Bandar Abbas, Iran",earthquake,5.3,1.9,0.095,31,reviewed,us,us
2022-07-13T02:38:05.598Z,26.8292,55.1385,10,4.2,mb,18,118,2.107,0.83,us,us7000hser,2022-09-24T21:25:47.040Z,"southern Iran",earthquake,7.93,1.952,0.187,8,reviewed,us,us
2022-07-11T17:32:21.915Z,26.5869,54.2687,10,4.2,mb,49,118,2.391,0.97,us,us6000i1l7,2022-09-24T21:25:56.040Z,"25 km E of K?sh, Iran",earthquake,9.1,1.9,0.096,30,reviewed,us,us
2022-07-11T17:16:50.580Z,26.6588,54.2887,10,4.5,mb,81,75,2.427,0.84,us,us6000i1l5,2022-09-24T21:25:56.040Z,"29 km ENE of K?sh, Iran",earthquake,7.9,1.8,0.064,71,reviewed,us,us
2022-07-08T20:28:13.607Z,26.5189,54.1745,13.605,4.6,mb,48,80,2.41,0.77,us,us6000i2pg,2022-09-13T06:26:25.040Z,"southern Iran",earthquake,7.75,2.534,0.099,35,reviewed,us,us
2022-07-07T19:08:15.502Z,26.8802,55.1821,10,4.1,mb,25,102,2.135,0.85,us,us6000i23w,2022-09-13T06:26:11.040Z,"46 km NE of Bandar-e Lengeh, Iran",earthquake,9.8,1.9,0.151,12,reviewed,us,us
2022-07-06T03:05:19.610Z,26.896,55.1476,10,4.3,mb,17,141,2.163,0.53,us,us6000i1v3,2022-09-13T06:26:01.040Z,"southern Iran",earthquake,11,1.9,0.177,9,reviewed,us,us
2022-07-05T13:43:36.663Z,34.4971,45.6262,10,4,mb,41,139,0.623,0.53,us,us6000i0y6,2022-09-13T06:25:25.040Z,"22 km W of Sarpol-e Z?ah?b, Iran",earthquake,6.9,1.6,0.134,15,reviewed,us,us
2022-07-05T10:30:36.988Z,26.6989,55.3504,10,4.1,mb,33,96,1.908,0.43,us,us6000i0xv,2022-09-13T06:25:14.040Z,"49 km ENE of Bandar-e Lengeh, Iran",earthquake,8.98,1.917,0.145,13,reviewed,us,us
2022-07-04T04:14:47.808Z,26.7957,55.2514,10,4.2,mb,61,56,2.033,0.58,us,us6000hznl,2022-09-13T06:21:46.040Z,"45 km NE of Bandar-e Lengeh, Iran",earthquake,4.17,1.865,0.082,42,reviewed,us,us
2022-07-03T18:41:59.826Z,26.8813,55.2602,10,4.1,mb,20,144,2.107,0.34,us,us6000i0lv,2022-09-13T06:23:57.040Z,"52 km NE of Bandar-e Lengeh, Iran",earthquake,13.7,1.9,0.165,10,reviewed,us,us
2022-07-03T14:05:36.040Z,37.5957,49.9911,10,4.1,mb,28,135,4.131,0.89,us,us6000i0lh,2022-09-13T06:23:55.040Z,"37 km N of ?st?neh-ye Ashraf?yeh, Iran",earthquake,6.4,2,0.135,15,reviewed,us,us
2022-07-03T12:18:58.877Z,26.9015,54.4111,10,4.2,mb,37,109,2.53,0.31,us,us6000i0l8,2022-09-13T06:23:50.040Z,"54 km NE of K?sh, Iran",earthquake,9.2,1.9,0.104,26,reviewed,us,us
2022-07-03T07:32:20.186Z,26.8101,55.2587,10,4.1,mb,16,122,2.043,0.36,us,us6000i0la,2022-09-13T06:23:52.040Z,"46 km NE of Bandar-e Lengeh, Iran",earthquake,6.6,1.9,0.185,9,reviewed,us,us
2022-07-02T19:29:19.041Z,26.8832,55.2002,10,4.4,mb,78,55,2.131,0.8,us,us6000hzfj,2022-09-13T06:21:10.040Z,"southern Iran",earthquake,7.7,1.9,0.072,56,reviewed,us,us
2022-07-02T14:44:18.671Z,26.1322,54.2484,10,4.2,mb,24,177,2.125,0.88,us,us6000hze6,2022-09-13T06:21:00.040Z,"52 km SSE of K?sh, Iran",earthquake,5.8,1.9,0.11,23,reviewed,us,us
2022-07-02T09:15:45.347Z,26.8335,54.9731,10,4.5,mb,68,39,2.182,0.35,us,us6000hzd2,2022-09-13T06:20:48.040Z,"31 km NNE of Bandar-e Lengeh, Iran",earthquake,6,1.9,0.077,51,reviewed,us,us
2022-07-02T05:06:57.287Z,26.8795,55.2125,10,4.6,mb,60,63,2.123,0.6,us,us6000hzc3,2022-09-13T06:20:45.040Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,8.6,1.9,0.083,43,reviewed,us,us
2022-07-02T03:47:51.189Z,26.8968,55.1896,10,4.4,mb,32,106,2.147,0.61,us,us6000hzbf,2022-09-13T06:20:44.040Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,11,1.9,0.138,16,reviewed,us,us
2022-07-02T03:29:10.151Z,26.8667,55.3162,10,4.6,mb,65,41,2.073,0.66,us,us6000hzbc,2022-09-13T06:20:42.040Z,"55 km NE of Bandar-e Lengeh, Iran",earthquake,7.7,1.8,0.063,75,reviewed,us,us
2022-07-02T02:51:52.257Z,26.8411,55.2203,10,4.3,mb,41,68,2.085,0.88,us,us6000hzb3,2022-09-13T06:20:40.040Z,"southern Iran",earthquake,8.4,1.9,0.104,26,reviewed,us,us
2022-07-02T01:14:54.005Z,26.7815,55.3215,10,4.2,mb,28,108,1.994,1.02,us,us6000hzaj,2022-09-13T06:20:38.040Z,"50 km ENE of Bandar-e Lengeh, Iran",earthquake,7,1.9,0.121,20,reviewed,us,us
2022-07-02T00:37:38.148Z,26.8389,55.1889,10,4,mb,29,98,2.095,0.49,us,us6000i0js,2022-09-13T06:23:35.040Z,"43 km NE of Bandar-e Lengeh, Iran",earthquake,10.5,1.9,0.149,12,reviewed,us,us
2022-07-01T23:49:19.077Z,26.8957,55.1898,10,4.2,mb,52,65,2.146,0.8,us,us6000hz9z,2022-09-03T21:03:28.040Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,5.9,1.6,0.095,31,reviewed,us,us
2022-07-01T23:25:13.465Z,26.8878,55.3213,9,6,mwb,379,20,2.091,0.6,us,us6000hz9v,2022-09-03T21:03:28.040Z,"",earthquake,7.08,1.722,0.028,126,reviewed,us,us
2022-07-01T23:24:13.113Z,26.8843,55.2572,7,5.7,mwb,135,26,2.111,0.79,us,us6000hz9p,2022-09-03T21:03:28.040Z,"southern Iran",earthquake,6.84,1.732,0.036,74,reviewed,us,us
2022-07-01T23:13:43.643Z,26.9054,55.2978,10,4.2,mb,74,94,2.116,0.69,us,us6000hz9l,2022-09-03T21:03:27.040Z,"56 km NE of Bandar-e Lengeh, Iran",earthquake,7.67,1.871,0.073,52,reviewed,us,us
2022-07-01T23:09:30.765Z,27.126,62.8188,10,4.3,mb,20,229,6.333,0.46,us,us6000i0as,2022-09-03T21:03:30.040Z,"126 km N of Turbat, Pakistan",earthquake,6.7,2,0.169,10,reviewed,us,us
2022-07-01T22:43:49.627Z,26.8557,55.2013,10,4.4,mb,65,55,2.106,0.58,us,us6000hz9h,2022-09-03T21:03:27.040Z,"",earthquake,7.39,1.84,0.069,61,reviewed,us,us
2022-07-01T22:07:45.813Z,26.8423,55.1355,10,4.2,mb,78,41,2.12,0.88,us,us6000hz98,2022-09-03T21:03:27.040Z,"40 km NE of Bandar-e Lengeh, Iran",earthquake,5.25,1.866,0.072,54,reviewed,us,us
2022-07-01T21:47:51.095Z,26.8923,55.2365,10,5,mb,160,54,2.126,0.59,us,us6000hz94,2022-09-03T21:03:27.040Z,"southern Iran",earthquake,7.14,1.812,0.04,200,reviewed,us,us
2022-07-01T21:41:57.663Z,25.9617,56.3116,10,4.3,mb,22,96,1.016,0.46,us,us6000i0ap,2022-09-03T21:03:30.040Z,"25 km SSE of Khasab, Oman",earthquake,5.7,2,0.16,11,reviewed,us,us
2022-07-01T21:39:51.332Z,26.9773,55.0053,10,4.7,mb,43,99,2.293,0.59,us,us6000i0an,2022-09-03T21:03:30.040Z,"48 km NNE of Bandar-e Lengeh, Iran",earthquake,7.4,1.4,0.13,18,reviewed,us,us
2022-07-01T21:32:07.977Z,26.9061,55.2389,16,6,mww,191,19,2.137,0.67,us,us6000hz8x,2022-09-03T21:03:27.040Z,"52 km NE of Bandar-e Lengeh, Iran",earthquake,7.1,1.707,0.057,30,reviewed,us,us
2022-07-01T19:28:30.262Z,28.2274,57.336,10,4.2,mb,39,84,3.422,0.54,us,us6000hz82,2022-09-03T21:03:27.040Z,"123 km NNE of M?n?b, Iran",earthquake,8.7,1.9,0.112,22,reviewed,us,us
2022-07-01T14:04:22.509Z,27.8272,57.3913,29.413,4.4,mb,68,83,3.061,0.47,us,us6000hz4b,2022-09-03T21:03:26.040Z,"82 km NNE of M?n?b, Iran",earthquake,8.48,5.412,0.076,50,reviewed,us,us
2022-06-29T00:01:19.375Z,28.1218,51.6527,10,4.1,mb,30,81,5.16,0.68,us,us6000hzsl,2022-09-03T21:03:28.040Z,"120 km SW of F?r?z?b?d, Iran",earthquake,5.6,1.9,0.135,15,reviewed,us,us
2022-06-26T15:39:02.179Z,31.8295,57.3244,10,4.3,mb,45,97,6.929,0.92,us,us7000hkeg,2022-09-03T21:03:41.040Z,"79 km NE of R?var, Iran",earthquake,11.9,1.9,0.101,30,reviewed,us,us
2022-06-26T13:07:17.645Z,31.5851,57.2418,10,4.9,mb,90,62,6.678,0.67,us,us7000hkdl,2022-09-03T21:03:41.040Z,"",earthquake,7.9,1.8,0.042,177,reviewed,us,us
2022-06-25T05:51:08.421Z,26.5681,54.2627,10,4.2,mb,27,119,2.382,0.63,us,us6000hysw,2022-09-03T21:03:20.040Z,"24 km E of K?sh, Iran",earthquake,6.2,1.9,0.137,16,reviewed,us,us
2022-06-25T05:50:14.812Z,26.6924,54.1752,10,4.3,mb,39,117,2.524,0.69,us,us6000hysv,2022-09-03T21:03:20.040Z,"21 km NE of K?sh, Iran",earthquake,6.1,1.9,0.106,26,reviewed,us,us
2022-06-25T03:43:59.875Z,26.4087,54.293,10,4.6,mb,18,165,2.257,0.59,us,us6000hyst,2022-09-03T21:03:20.040Z,"31 km ESE of K?sh, Iran",earthquake,13.6,1.9,0.274,5,reviewed,us,us
2022-06-25T03:37:14.329Z,26.7341,54.2683,12,5.6,mww,150,42,2.493,0.83,us,us7000hk3w,2022-09-03T21:03:36.040Z,"31 km NE of K?sh, Iran",earthquake,7.7,1.7,0.062,25,reviewed,us,us
2022-06-24T23:47:23.914Z,26.4942,54.1624,10,4.1,mb,31,122,2.402,0.32,us,us7000hk35,2022-08-28T03:21:19.040Z,"15 km ESE of K?sh, Iran",earthquake,8.5,1.7,0.12,19,reviewed,us,us
2022-06-24T13:32:27.379Z,26.6697,54.22,10,4.3,mb,42,80,2.479,0.3,us,us6000hyl5,2022-08-28T03:21:05.040Z,"23 km ENE of K?sh, Iran",earthquake,7.1,1.9,0.098,30,reviewed,us,us
2022-06-24T05:36:23.860Z,27.1775,53.1955,10,4.4,mb,36,79,3.502,0.89,us,us6000hyku,2022-08-28T03:20:54.040Z,"51 km SE of Mohr, Iran",earthquake,3.3,1.9,0.117,21,reviewed,us,us
2022-06-24T01:27:26.833Z,26.5953,54.1246,10,4.1,mb,36,85,2.493,0.95,us,us7000hjt1,2022-08-28T03:20:50.040Z,"11 km ENE of K?sh, Iran",earthquake,8.8,1.9,0.107,25,reviewed,us,us
2022-06-22T19:59:13.067Z,27.1648,53.2063,10,4.3,mb,62,64,3.486,0.79,us,us7000hjdz,2022-08-28T03:20:17.040Z,"53 km SE of Mohr, Iran",earthquake,8.9,1.8,0.086,38,reviewed,us,us
2022-06-22T18:13:40.668Z,27.1207,54.3571,10,4.1,mb,34,68,2.73,0.66,us,us7000hjd4,2022-08-28T03:20:16.040Z,"64 km SSE of Ger?sh, Iran",earthquake,10.2,1.8,0.145,13,reviewed,us,us
2022-06-22T08:35:22.099Z,27.2177,53.221,10,4.9,mb,82,47,3.509,0.86,us,us7000hj9a,2022-08-28T03:20:08.040Z,"50 km SE of Mohr, Iran",earthquake,7.6,1.8,0.05,147,reviewed,us,us
2022-06-22T06:06:29.606Z,26.5926,54.2709,10,4.4,mb,37,76,2.393,0.68,us,us7000hkkm,2022-08-28T03:20:04.040Z,"25 km E of K?sh, Iran",earthquake,5.3,1.9,0.143,14,reviewed,us,us
2022-06-22T02:38:53.212Z,26.7734,54.3449,10,4.2,mb,42,77,2.473,0.56,us,us7000hj61,2022-08-28T03:19:57.040Z,"40 km NE of K?sh, Iran",earthquake,5.5,1.8,0.108,24,reviewed,us,us
2022-06-22T01:26:42.573Z,27.2045,53.2628,10,4.3,mb,60,84,3.472,0.54,us,us7000hj5x,2022-08-28T03:19:56.040Z,"54 km SE of Mohr, Iran",earthquake,8.8,1.9,0.083,41,reviewed,us,us
2022-06-21T21:09:37.116Z,27.2359,53.2837,10,5.4,mww,112,46,3.478,0.68,us,us7000hj3x,2022-08-28T03:19:51.040Z,"53 km SE of Mohr, Iran",earthquake,7.6,1.8,0.098,10,reviewed,us,us
2022-06-21T07:05:05.129Z,26.6386,54.2184,10,4.3,mb,28,85,2.459,0.9,us,us7000hiy7,2022-08-28T03:19:33.040Z,"21 km ENE of K?sh, Iran",earthquake,10.3,1.9,0.142,14,reviewed,us,us
2022-06-21T03:49:03.146Z,37.4916,50.2825,10,4.2,mb,20,77,4.296,0.74,us,us7000hjyt,2022-08-28T03:19:31.040Z,"34 km NNE of Langar?d, Iran",earthquake,6.07,1.946,0.176,9,reviewed,us,us
2022-06-20T22:00:48.414Z,26.9623,54.494,10,4,mb,22,100,2.53,0.43,us,us7000hjy4,2022-08-28T03:19:27.040Z,"59 km NW of Bandar-e Lengeh, Iran",earthquake,8.5,1.9,0.126,17,reviewed,us,us
2022-06-20T03:04:56.821Z,38.5229,55.5668,10,4.5,mb,76,86,8.545,0.91,us,us7000himp,2022-08-28T03:19:05.040Z,"79 km SW of Serdar, Turkmenistan",earthquake,8.5,1.9,0.073,56,reviewed,us,us
2022-06-20T02:38:27.791Z,26.6211,54.1969,10,4.3,mb,18,90,2.461,0.71,us,us7000hjx6,2022-08-28T03:19:05.040Z,"19 km ENE of K?sh, Iran",earthquake,6.6,2,0.168,10,reviewed,us,us
2022-06-18T17:01:42.570Z,26.5991,54.1979,10,4.4,mb,115,74,2.446,0.59,us,us7000hiej,2022-08-28T03:18:29.040Z,"18 km ENE of K?sh, Iran",earthquake,7.47,1.851,0.058,92,reviewed,us,us
2022-06-18T16:44:48.965Z,26.642,54.228,10,4.9,mb,60,76,2.455,0.77,us,us7000hied,2022-08-28T03:18:28.040Z,"22 km ENE of K?sh, Iran",earthquake,2.7,1.9,0.051,121,reviewed,us,us
2022-06-18T00:03:05.014Z,26.7099,54.2317,10,4,mb,44,79,2.499,0.57,us,us7000hi9g,2022-08-28T03:18:14.040Z,"27 km NE of K?sh, Iran",earthquake,6.4,1.7,0.09,33,reviewed,us,us
2022-06-17T13:08:37.691Z,26.6036,54.2059,10,4.3,mb,60,77,2.443,0.58,us,us7000hi3t,2022-08-21T00:18:16.040Z,"19 km ENE of K?sh, Iran",earthquake,8.2,1.9,0.077,48,reviewed,us,us
2022-06-16T23:48:06.456Z,26.6947,54.235,10,4.2,mb,64,44,2.486,0.65,us,us7000hhzq,2022-08-21T00:18:04.040Z,"26 km NE of K?sh, Iran",earthquake,4.9,1.9,0.073,52,reviewed,us,us
2022-06-16T04:44:48.738Z,26.3279,54.4996,10,4.1,mb,30,121,2.065,0.43,us,us7000hj0w,2022-08-21T00:17:47.040Z,"45 km SW of Bandar-e Lengeh, Iran",earthquake,7.29,1.904,0.145,13,reviewed,us,us
2022-06-16T00:40:48.001Z,26.671,54.353,10,4.6,mb,123,74,2.395,0.45,us,us7000hhp7,2022-08-21T00:17:44.040Z,"35 km ENE of K?sh, Iran",earthquake,7.3,1.8,0.055,98,reviewed,us,us
2022-06-16T00:26:01.384Z,26.7059,54.2298,10,4,mb,33,116,2.498,0.65,us,us7000hj0x,2022-08-21T00:17:43.040Z,"26 km NE of K?sh, Iran",earthquake,9.4,1.9,0.122,18,reviewed,us,us
2022-06-16T00:23:02.819Z,26.6148,54.2823,10,4.4,mb,81,76,2.401,0.38,us,us7000hhp4,2022-08-21T00:17:43.040Z,"26 km ENE of K?sh, Iran",earthquake,8.2,1.9,0.068,61,reviewed,us,us
2022-06-15T23:52:06.819Z,26.6164,54.259,10,4,mb,29,118,2.417,0.74,us,us7000hhnx,2022-08-21T00:17:42.040Z,"24 km ENE of K?sh, Iran",earthquake,5.5,1.9,0.139,14,reviewed,us,us
2022-06-15T20:58:12.558Z,26.6005,54.2381,10,4.3,mb,42,76,2.42,1.07,us,us7000hhma,2022-08-21T00:17:40.040Z,"22 km ENE of K?sh, Iran",earthquake,6.4,1.7,0.113,22,reviewed,us,us
2022-06-15T18:23:07.713Z,26.715,54.2223,10,4,mb,30,116,2.509,1.11,us,us7000his6,2022-08-21T00:17:38.040Z,"26 km NE of K?sh, Iran",earthquake,9.3,1.9,0.129,16,reviewed,us,us
2022-06-15T18:07:50.679Z,26.5445,54.222,10,4,mb,32,120,2.394,0.97,us,us7000hhl5,2022-08-21T00:17:38.040Z,"20 km E of K?sh, Iran",earthquake,7.8,1.9,0.125,17,reviewed,us,us
2022-06-15T14:32:13.900Z,26.4707,54.2449,10,4.1,mb,24,121,2.33,0.36,us,us7000hirw,2022-08-21T00:17:36.040Z,"24 km ESE of K?sh, Iran",earthquake,10.1,1.9,0.157,11,reviewed,us,us
2022-06-15T14:26:17.374Z,26.6795,54.2001,10,4.4,mb,62,117,2.499,0.57,us,us7000hhjd,2022-08-21T00:17:36.040Z,"22 km NE of K?sh, Iran",earthquake,4.1,1.9,0.082,42,reviewed,us,us
2022-06-15T13:16:41.072Z,26.6371,54.2492,10,4.4,mb,97,73,2.438,0.41,us,us7000hhiz,2022-08-21T00:17:33.040Z,"24 km ENE of K?sh, Iran",earthquake,8.1,1.9,0.065,69,reviewed,us,us
2022-06-15T11:50:32.167Z,26.5655,54.1404,10,4.4,mb,44,120,2.463,0.65,us,us7000hhij,2022-08-21T00:17:31.040Z,"12 km E of K?sh, Iran",earthquake,6.8,1.8,0.095,32,reviewed,us,us
2022-06-15T09:37:48.555Z,26.516,54.1052,10,4.1,mb,37,122,2.455,0.53,us,us7000hhi3,2022-08-21T00:17:28.040Z,"9 km ESE of K?sh, Iran",earthquake,6.2,1.9,0.107,24,reviewed,us,us
2022-06-15T06:48:54.084Z,26.6531,54.2387,10,4.9,mb,92,47,2.455,0.74,us,us7000hhhk,2022-08-21T00:17:26.040Z,"24 km ENE of K?sh, Iran",earthquake,7.7,1.8,0.051,119,reviewed,us,us
2022-06-15T06:15:41.766Z,26.6727,54.2211,10,4.5,mb,40,75,2.48,0.95,us,us7000hirf,2022-08-21T00:17:26.040Z,"23 km ENE of K?sh, Iran",earthquake,3.8,1.9,0.092,35,reviewed,us,us
2022-06-15T06:06:02.539Z,26.6789,54.212,9,5.5,mww,113,43,2.49,0.88,us,us7000hhhc,2022-08-21T00:17:25.040Z,"23 km NE of K?sh, Iran",earthquake,6.9,0.9,0.061,26,reviewed,us,us
2022-06-15T06:04:39.473Z,26.6549,54.1714,10,4.6,mb,80,76,2.501,0.96,us,us7000hhhb,2022-08-21T00:17:25.040Z,"18 km NE of K?sh, Iran",earthquake,8.3,1.8,0.055,99,reviewed,us,us
2022-06-15T05:59:21.893Z,26.6258,54.2374,10,4.5,mb,70,76,2.438,1,us,us7000hhha,2022-08-21T00:17:25.040Z,"22 km ENE of K?sh, Iran",earthquake,7.9,1.9,0.068,64,reviewed,us,us
2022-06-15T05:55:01.307Z,26.5657,54.1747,10,4.8,mb,82,78,2.439,0.76,us,us7000hhh9,2022-08-21T00:17:24.040Z,"15 km E of K?sh, Iran",earthquake,6.9,1.2,0.057,95,reviewed,us,us
2022-06-14T15:30:20.354Z,36.6708,49.7757,10,4.6,mb,71,50,3.635,0.54,us,us7000hhd7,2022-08-21T00:17:15.040Z,"Northern Iran",earthquake,8.4,1.9,0.061,85,reviewed,us,us
2022-06-14T14:09:43.093Z,26.5651,54.1698,10,4.7,mb,70,78,2.442,0.77,us,us7000hhbb,2022-08-21T00:17:12.040Z,"15 km E of K?sh, Iran",earthquake,7.6,1.9,0.068,69,reviewed,us,us
2022-06-14T13:44:29.920Z,27.7278,55.9837,10,4.4,mb,21,68,2.778,0.45,us,us7000hi5r,2022-08-21T00:17:11.040Z,"66 km NNW of Bandar Abbas, Iran",earthquake,7.7,1.9,0.17,12,reviewed,us,us
2022-06-10T10:43:30.500Z,27.2995,55.3408,10,4,mb,26,101,2.469,0.59,us,us7000hhk4,2022-08-13T21:51:58.040Z,"93 km W of Bandar Abbas, Iran",earthquake,8.4,1.6,0.144,13,reviewed,us,us
2022-06-05T02:26:29.911Z,33.8413,46.1799,10,4.2,mb,27,76,1.328,0.92,us,us7000hg81,2022-08-13T21:51:48.040Z,"31 km NW of ?l?m, Iran",earthquake,8.2,2,0.177,10,reviewed,us,us
2022-06-04T11:47:17.531Z,36.9938,53.7347,10,4.1,mb,30,161,6.81,0.61,us,us7000hg75,2022-08-13T21:51:47.040Z,"37 km NNE of Behshahr, Iran",earthquake,10.7,2,0.123,18,reviewed,us,us
2022-06-04T11:02:29.140Z,28.739,51.6285,10,4.1,mb,24,96,5.565,0.48,us,us7000hg73,2022-08-13T21:51:46.040Z,"71 km SE of Bor?zj?n, Iran",earthquake,6.6,1.9,0.158,11,reviewed,us,us
2022-06-04T01:49:08.007Z,32.6758,48.5694,10,4.4,mb,52,120,3.397,0.9,us,us7000hety,2022-08-13T21:51:27.040Z,"37 km NNE of Shahrak-e K?l?r?, Iran",earthquake,9,1.9,0.08,47,reviewed,us,us
2022-06-04T01:28:03.518Z,28.9103,47.972,10,4.4,mb,58,64,6.476,0.64,us,us7000hets,2022-08-13T21:52:04.040Z,"21 km SSW of Al A?mad?, Kuwait",earthquake,4.8,1.8,0.081,46,reviewed,us,us
2022-06-02T06:53:24.767Z,28.2163,52.2839,10,4,mb,24,128,4.788,0.44,us,us7000hflf,2022-08-06T22:13:29.040Z,"74 km SSW of F?r?z?b?d, Iran",earthquake,6.9,1.9,0.134,16,reviewed,us,us
2022-06-01T07:49:59.945Z,27.0796,53.9118,10,4.6,mb,72,45,2.961,0.74,us,us7000he10,2022-08-06T22:13:12.040Z,"58 km N of K?sh, Iran",earthquake,8.1,1.8,0.059,86,reviewed,us,us
2022-05-30T01:23:38.646Z,34.5549,45.6113,10,4.2,mb,51,66,0.567,0.64,us,us7000hdik,2022-08-06T22:13:05.040Z,"25 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,6,1.9,0.096,30,reviewed,us,us
2022-05-29T05:52:43.419Z,34.4945,45.419,10,4.1,mb,22,163,0.668,0.69,us,us7000hedi,2022-08-06T22:13:18.040Z,"Iran-Iraq border region",earthquake,4.1,1.9,0.158,11,reviewed,us,us
2022-05-29T05:50:01.751Z,34.5478,45.6115,10,4.5,mb,45,59,0.574,0.41,us,us7000hedq,2022-08-06T22:13:18.040Z,"24 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,6.1,1.9,0.102,29,reviewed,us,us
2022-05-25T04:52:12.850Z,37.0382,59.3995,10,4,mb,28,158,7.772,0.5,us,us7000hdlw,2022-08-02T19:51:02.040Z,"39 km SSW of Kaka, Turkmenistan",earthquake,7.8,1.9,0.156,11,reviewed,us,us
2022-05-24T13:34:58.565Z,27.1964,53.1071,10,4.1,mb,29,167,3.575,0.33,us,us7000hd40,2022-08-02T19:51:01.040Z,"45 km SSE of Mohr, Iran",earthquake,6.6,1.9,0.131,16,reviewed,us,us
